VAR	AUG	OCT	SCORE	Cartref	Glenrosa	Oakleaf	Tukulu	Westleigh	FineSand	FineSandyLoam	LoamyFineSand	SoilSuitIndex	EffectRootDepth	Elevation	Slope	Roughness	Ruggedness
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	5	122	137
EU	1	1	2	0	0	1	0	0	0	1	0	7	77	350	4	15	24
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	350	4	50	58
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	350	11	62	32
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	5	26	54
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	6	36	66
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	350	4	38	37
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	349	7	19	40
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	349	25	65	59
EU	0	1	1	0	0	1	0	0	0	1	0	7	77	349	11	38	44
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	352	16	23	19
EU	1	0	1	0	0	1	0	0	0	1	0	7	76	352	17	36	39
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	352	15	38	23
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	352	7	16	22
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	351	7	25	27
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	351	11	54	55
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	351	11	27	39
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	351	9	66	73
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	351	7	64	48
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	351	20	49	41
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	351	7	55	33
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	351	12	45	94
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	351	25	34	18
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	9	19	27
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	8	38	52
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	8	23	19
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	7	85	49
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	350	5	48	59
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	7	61	46
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	11	80	76
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	350	12	24	13
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	31	57	50
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	33	37	73
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	17	50	20
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	350	23	69	57
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	349	22	42	41
EU	1	1	2	0	0	1	0	0	0	1	0	7	77	349	39	31	62
EG	1	1	2	0	0	1	0	0	0	0	1	7	78	351	12	33	13
EG	1	0	1	0	0	1	0	0	0	0	1	7	78	351	14	45	33
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	350	6	32	33
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	351	10	60	38
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	351	8	80	45
EG	1	1	2	0	0	1	0	0	0	0	1	7	78	350	10	48	27
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	351	3	30	40
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	351	12	37	41
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	350	9	16	12
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	351	13	26	44
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	351	6	18	33
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	350	7	43	55
EG	1	1	2	0	0	1	0	0	0	0	1	7	80	351	5	36	23
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	351	19	40	37
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	350	12	91	71
EG	0	1	1	0	0	1	0	0	0	0	1	7	79	351	6	35	39
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	351	16	55	49
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	350	16	37	17
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	347	7	35	30
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	347	6	27	57
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	347	15	75	60
CX	0	0	0	0	0	1	0	0	0	1	0	6	72	347	5	38	34
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	347	5	35	22
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	5	63	46
CX	1	1	2	0	0	1	0	0	0	0	1	6	72	346	4	64	52
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	4	62	43
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	10	18	24
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	27	25	17
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	11	51	36
CX	0	0	0	0	0	1	0	0	0	0	1	6	73	346	12	44	31
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	347	6	66	44
CX	0	0	0	0	0	1	0	0	0	1	0	6	71	347	6	28	41
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	347	4	35	34
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	347	7	74	80
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	347	5	51	27
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	5	8	5
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	7	27	154
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	2	15	29
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	2	7	18
CX	1	1	2	0	0	1	0	0	0	0	1	6	72	346	7	17	63
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	9	65	46
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	26	17	70
CX	0	1	1	0	0	1	0	0	0	0	1	6	71	347	11	44	64
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	347	20	52	54
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	347	4	59	50
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	347	13	22	84
CX	0	1	1	0	0	1	0	0	0	0	1	6	71	346	11	46	48
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	8	113	84
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	23	37	45
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	4	63	88
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	8	13	42
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	12	79	57
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	3	27	28
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	16	28	27
CX	0	0	0	0	0	1	0	0	0	0	1	6	70	347	1	21	15
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	347	20	17	15
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	347	5	16	40
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	347	8	42	29
CX	1	0	1	0	0	1	0	0	0	0	1	6	71	346	14	68	70
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	8	43	40
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	347	37	70	51
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	15	30	21
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	13	23	49
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	8	23	14
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	10	38	32
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	345	10	59	67
CX	0	0	0	0	0	1	0	0	0	0	1	6	70	347	8	53	32
CX	0	0	0	0	0	1	0	0	0	0	1	6	70	347	3	45	55
CX	0	0	0	0	0	1	0	0	0	0	1	6	70	347	5	82	78
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	347	5	45	48
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	19	21	49
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	5	59	49
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	13	42	49
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	31	81	28
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	8	32	41
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	3	35	27
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	346	19	45	45
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	345	6	25	62
CX	0	0	0	0	0	1	0	0	0	0	1	6	70	347	8	34	22
CX	0	0	0	0	0	1	0	0	0	0	1	6	70	347	4	57	52
CX	0	0	0	0	0	1	0	0	0	0	1	6	70	347	24	37	71
CX	0	0	0	0	0	1	0	0	0	0	1	6	70	347	21	100	117
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	23	22	30
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	11	17	40
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	7	38	23
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	9	25	36
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	12	28	24
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	7	36	19
CX	0	0	0	0	0	1	0	0	0	0	1	6	71	346	4	18	25
CX	0	0	0	0	0	1	0	0	0	0	1	6	72	345	1	70	72
